radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,650,10,930,3682,0,33.738036,-13.983147,4562,66,1,1386728942,1523496601,0
GSM,650,10,900,4755,0,33.768084,-13.947316,6773,24,1,1386728942,1392897326,0
GSM,650,10,930,3033,0,33.745937,-13.978337,6897,58,1,1386728942,1523496807,0
GSM,650,10,230,3041,0,33.722031,-13.98079,3045,15,1,1386728942,1392544853,0
GSM,650,10,230,3171,0,33.727091,-13.982787,5599,22,1,1386728942,1424993140,0
GSM,650,10,230,3352,0,33.652987,-13.991189,8329,42,1,1386728942,1460017108,0
GSM,650,10,230,3153,0,33.642,-13.991188,3780,7,1,1386728942,1391852191,0
GSM,650,10,230,3472,0,33.539891,-14.005361,16073,36,1,1386728942,1453109687,0
GSM,650,10,260,54112,0,33.055925,-13.843973,15791,13,1,1386728942,1523506487,0
GSM,650,10,260,54153,0,32.79624,-13.750684,4134,225,1,1386729069,1523509139,0
GSM,650,10,930,55251,0,33.762149,-13.969044,3473,20,1,1386845915,1523335401,0
GSM,650,10,950,4731,0,33.785215,-14.016691,4798,7,1,1386845930,1392187349,0
GSM,650,10,260,4683,0,32.887827,-13.786991,10764,16,1,1386846060,1392554907,0
GSM,650,10,230,3483,0,33.243253,-13.953096,6728,6,1,1386846060,1391598420,0
GSM,650,10,950,55173,0,33.749655,-13.992122,8043,12,1,1386846060,1487931919,0
GSM,650,10,930,3343,0,33.710473,-13.977598,3268,14,1,1386846060,1546348911,0
GSM,650,10,230,3796,0,33.692899,-13.986338,4936,25,1,1386846060,1426729345,0
GSM,650,10,930,59343,0,33.752727,-13.992017,2762,17,1,1386846060,1523496601,0
GSM,650,10,930,4501,0,33.770069,-13.959282,2331,31,1,1386846060,1523425797,0
GSM,650,10,930,3121,0,33.778657,-13.979329,1416,14,1,1386846060,1523500013,0
GSM,650,10,950,3072,0,33.786392,-13.984222,1000,2,1,1386846060,1441721628,0
GSM,650,10,930,3126,0,33.783371,-13.984085,1000,5,1,1386846060,1484705983,0
GSM,650,10,950,3073,0,33.78489,-13.98129,1000,7,1,1386846060,1547470906,0
GSM,650,10,930,3751,0,33.782616,-13.998642,1000,4,1,1386846060,1453880121,0
GSM,650,10,930,3985,0,33.779526,-13.994522,1000,2,1,1386846060,1424616074,0
GSM,650,10,950,3363,0,33.802872,-14.039841,1638,2,1,1386846060,1457930141,0
GSM,650,10,550,3921,0,34.075454,-14.172371,9465,2,1,1386653468,1386653468,0
GSM,650,10,550,3573,0,34.069283,-14.141193,12284,5,1,1386846104,1391494676,0
GSM,650,10,520,2333,0,34.569163,-14.758531,9620,6,1,1386803658,1386803658,0
GSM,650,10,520,52043,0,34.634399,-14.81369,1763,4,1,1386801241,1386801241,0
GSM,650,10,520,2303,0,34.730907,-14.863211,12095,9,1,1386800479,1386800479,0
GSM,650,10,520,52023,0,34.86614,-14.936696,18175,44,1,1386799580,1386799580,0
GSM,650,10,520,2092,0,34.874419,-14.973489,22643,29,1,1386771823,1386771823,0
GSM,650,10,520,52011,0,34.863325,-15.011308,16406,10,1,1386753380,1386753380,0
GSM,650,10,950,55272,0,33.857801,-14.068408,7213,5,1,1386846310,1457930141,0
GSM,650,10,520,2332,0,34.625407,-14.770809,37807,8,1,1386803359,1386803359,0
GSM,650,10,520,52003,0,34.544448852539,-14.656448364258,1000,1,1,1386658274,1386658274,0
GSM,650,10,520,2063,0,34.602732,-14.787829,10426,9,1,1386803359,1386803359,0
GSM,650,10,520,52101,0,34.549025,-14.744797,4007,3,1,1386803345,1386803345,0
GSM,650,10,520,52102,0,34.537124,-14.712753,3705,3,1,1386803658,1386803658,0
GSM,650,10,320,5013,0,34.567794799805,-14.775924682617,1000,2,1,1386846310,1391487473,0
GSM,650,10,520,2681,0,34.623642,-14.806366,2336,6,1,1386802448,1386802448,0
GSM,650,10,520,2062,0,34.687357,-14.84851,28751,13,1,1386802448,1386802448,0
GSM,650,10,520,2571,0,34.720906,-14.851124,13877,4,1,1386660971,1386660971,0
GSM,650,10,520,52041,0,34.641952,-14.818497,1000,2,1,1386800778,1386800778,0
GSM,650,10,520,2682,0,34.664194,-14.823723,13566,5,1,1386801241,1386801241,0
GSM,650,10,520,2683,0,34.641952,-14.818497,1000,2,1,1386800778,1386800778,0
GSM,650,10,520,52042,0,34.650649,-14.825364,2414,3,1,1386800774,1386800774,0
GSM,650,10,520,2081,0,34.837337,-14.959564,22591,7,1,1386772723,1386772723,0
GSM,650,10,320,1713,0,34.668045043945,-14.839096069336,1000,1,1,1386660073,1386660073,0
GSM,650,10,520,2301,0,34.734649,-14.864046,5889,6,1,1386800479,1386800479,0
GSM,650,10,520,1102,0,34.713363647461,-14.866561889648,1000,1,1,1386660371,1386660371,0
GSM,650,10,520,52063,0,34.772067,-14.882017,10385,4,1,1386800177,1386800177,0
GSM,650,10,520,52021,0,34.874744,-14.932951,9868,35,1,1386799281,1386799281,0
GSM,650,10,520,52091,0,34.851606,-14.961777,8382,9,1,1386799281,1386799281,0
GSM,650,10,520,2091,0,34.887085,-14.952736,1941,4,1,1386753081,1386753081,0
GSM,650,10,520,52012,0,34.877861,-15.132687,21207,14,1,1386751283,1386751283,0
GSM,650,10,520,52093,0,34.856185,-15.041755,9927,7,1,1386752481,1386752481,0
GSM,650,10,520,2573,0,34.850692749023,-15.051956176758,1000,1,1,1386662781,1386662781,0
GSM,650,10,520,52092,0,34.850692749023,-15.051956176758,1000,1,1,1386662781,1386662781,0
GSM,650,10,520,52073,0,34.869918823242,-15.134353637695,1000,1,1,1386663379,1386663379,0
GSM,650,10,520,52032,0,34.88639831543,-15.181045532227,1000,1,1,1386663678,1386663678,0
GSM,650,10,250,1311,0,34.859972,-15.437524,39209,54,1,1386846310,1466720079,0
GSM,650,10,250,1241,0,34.852119,-15.445695,10225,52,1,1386846310,1389916363,0
GSM,650,10,250,2833,0,35.009911,-15.757237,40332,23,1,1386846310,1487386618,0
GSM,650,10,250,1313,0,34.85474,-15.44882,5944,76,1,1386846685,1391476651,0
GSM,650,10,250,1243,0,34.858207,-15.460603,31406,23,1,1386846685,1449136199,0
GSM,650,10,250,2741,0,34.850693,-15.450211,1000,29,1,1386846685,1391419226,0
GSM,650,10,250,2843,0,34.981384,-15.669198,47861,61,1,1386846685,1487386636,0
GSM,650,10,250,50081,0,34.999501,-15.699638,40369,340,1,1386846686,1487386638,0
GSM,650,10,250,2403,0,34.892301,-15.521446,32930,37,1,1386846686,1486596795,0
GSM,650,10,250,50031,0,34.855655,-15.45716,31877,34,1,1386846806,1449136199,0
GSM,650,10,250,2401,0,35.00457,-15.632958,26166,15,1,1386846806,1487386587,0
GSM,650,10,250,2801,0,34.862294,-15.448802,5142,38,1,1386847059,1391476651,0
GSM,650,10,250,1401,0,34.889057,-15.429012,5920,16,1,1386847187,1391481468,0
GSM,650,10,250,1403,0,34.877974,-15.427965,5626,15,1,1386847187,1391477251,0
GSM,650,1,108,20231,0,34.824600219727,-15.413131713867,1000,1,1,1386746109,1386746109,0
GSM,650,10,520,2183,0,34.826147,-15.320901,53385,6,1,1386851063,1391474542,0
GSM,650,10,150,5343,0,34.851477,-15.436674,1830,7,1,1386851063,1391477251,0
GSM,650,10,150,1523,0,34.868088,-15.445176,2847,3,1,1386745382,1386745382,0
GSM,650,10,150,2013,0,34.948281,-15.466977,53915,83,1,1386851063,1487386577,0
GSM,650,1,108,20232,0,34.825973510742,-15.413131713867,1000,1,1,1386745981,1386745981,0
GSM,650,1,108,20233,0,34.908796,-15.433286,15649,23,1,1386851063,1477899858,0
GSM,650,1,108,30321,0,34.69085,-15.577843,23214,906,1,1386851063,1487770295,0
GSM,650,10,520,52083,0,34.863742,-14.980546,5080,2,1,1386753679,1386753679,0
GSM,650,10,150,1321,0,34.901504516602,-15.296401977539,1000,1,1,1386749485,1386749485,0
GSM,650,10,150,5312,0,34.895324,-15.281983,1735,2,1,1386749783,1386749783,0
GSM,650,10,150,1201,0,34.888687,-15.229111,4276,3,1,1386851312,1391403494,0
GSM,650,10,520,2084,0,34.871292114258,-14.972305297852,1000,1,1,1386752781,1386752781,0
GSM,650,10,520,52061,0,34.878433,-14.935684,2605,15,1,1386798669,1386798669,0
GSM,650,10,520,52082,0,34.834213256836,-14.906387329102,1000,1,1,1386798969,1386798969,0
GSM,650,10,320,5233,0,34.731438,-14.368127,36073,2,1,1386852069,1441289737,0
GSM,650,10,520,2563,0,34.387893676758,-14.395523071289,1000,1,1,1386806057,1386806057,0
GSM,650,10,240,54083,0,33.906317,-14.000477,20219,3,1,1386852069,1443396676,0
GSM,650,10,950,4001,0,33.929901,-14.082414,3928,4,1,1386852069,1391495570,0
GSM,650,10,230,3042,0,33.791885375977,-14.048080444336,1000,1,1,1386812061,1386812061,0
GSM,650,10,950,3015,0,33.787216,-14.018967,2650,5,1,1386852069,1457930141,0
GSM,650,10,950,3973,0,33.776924,-14.000852,3042,3,1,1386852069,1523336192,0
GSM,650,10,950,3013,0,33.762633,-13.990266,6327,10,1,1386852069,1443015982,0
GSM,650,10,230,3183,0,33.756178,-13.987657,3205,2,1,1386852069,1392200571,0
GSM,650,10,930,55012,0,33.776212,-13.986961,1192,4,1,1386852069,1523439294,0
GSM,650,10,930,3123,0,33.779743,-13.981333,1000,8,1,1386852069,1523500191,0
GSM,650,10,930,4502,0,33.760588,-13.969029,2950,14,1,1386852069,1523502823,0
GSM,650,10,930,4503,0,33.761673,-13.966468,2404,7,1,1386852069,1490004348,0
GSM,650,10,230,3181,0,33.730362,-13.982712,3300,20,1,1386852069,1458092852,0
GSM,650,10,950,4733,0,33.733422,-13.976669,1000,7,1,1386852069,1392370840,0
GSM,650,10,930,3112,0,33.732818,-13.983893,3361,20,1,1386852069,1523270295,0
GSM,650,10,240,3493,0,33.598805,-13.994532,13447,5,1,1386852069,1392898226,0
GSM,650,10,930,3761,0,33.772533,-13.987196,1238,16,1,1387282906,1523501449,0
UMTS,650,10,6008,75257,0,33.747940063477,-13.984909057617,1000,4,1,1387510400,1388238307,0
UMTS,650,10,6008,75389,0,33.760025,-13.892624,1349,5,1,1387559707,1433728953,0
UMTS,650,10,6008,74979,0,33.760299682617,-13.895645141602,1000,1,1,1387539968,1387539968,0
GSM,650,10,900,3935,0,33.711212,-13.95986,15570,4,1,1387559956,1391687273,0
UMTS,650,10,6008,74137,0,33.760299682617,-13.897018432617,1000,2,1,1387548360,1387548360,0
UMTS,650,10,6008,74139,0,33.760299682617,-13.897018432617,1000,1,1,1387548431,1387548431,0
GSM,650,10,930,3113,0,33.734011,-13.988244,2902,7,1,1388258071,1458092852,0
GSM,650,1,131,40172,0,35.251693725586,-14.482040405273,1000,1,1,1389968959,1389968959,0
GSM,650,10,930,3124,0,33.785706,-13.988342,1000,4,1,1390010906,1443015992,0
GSM,650,10,260,3563,0,32.994686,-13.815313,5985,2,1,1390011035,1392181339,0
GSM,650,10,230,3473,0,33.476579,-14.01952,5920,5,1,1390011035,1392375758,0
GSM,650,10,900,55443,0,33.643022,-13.993703,9495,5,1,1390011036,1392376706,0
GSM,650,10,930,3853,0,33.77297,-13.974717,1000,16,1,1390011036,1523502555,0
GSM,650,10,930,3883,0,33.775271,-13.953767,3243,22,1,1390011036,1523355944,0
GSM,650,10,930,4661,0,33.778096,-13.959028,2163,19,1,1390011036,1523499789,0
GSM,650,10,950,3014,0,33.789139,-14.004822,1000,2,1,1390011036,1457930141,0
GSM,650,10,950,55223,0,33.684322,-13.996845,19925,3,1,1390011036,1391684584,0
GSM,650,10,950,4715,0,33.794288,-14.046364,2506,4,1,1390011036,1391681583,0
GSM,650,10,510,52103,0,34.531698,-14.687642,9200,7,1,1390011252,1439276649,0
GSM,650,10,510,3541,0,34.540605,-14.660843,4194,5,1,1390011252,1391488668,0
GSM,650,10,510,2331,0,34.529869,-14.702049,41284,15,1,1390011257,1439276649,0
GSM,650,10,510,2681,0,34.614639,-14.80156,3590,9,1,1390011257,1391487173,0
GSM,650,10,510,52042,0,34.664376,-14.828574,14165,6,1,1390011257,1475467010,0
GSM,650,10,510,2301,0,34.742889,-14.864092,6402,10,1,1390011257,1475467010,0
GSM,650,10,510,2303,0,34.710052,-14.850924,10498,14,1,1390011262,1547539630,0
GSM,650,10,510,52023,0,34.776181,-14.87507,33724,17,1,1390011262,1475467010,0
GSM,650,10,510,2093,0,34.817683,-14.895353,39595,17,1,1390011262,1475467010,0
GSM,650,10,510,2092,0,34.925647,-15.250591,50121,27,1,1390011262,1487386591,0
GSM,650,10,510,2101,0,34.882115,-15.18767,11538,17,1,1390011272,1456912984,0
GSM,650,10,510,2103,0,34.952509,-15.433306,39806,66,1,1390011272,1487386586,0
GSM,650,10,140,5263,0,34.85951,-15.433951,15403,69,1,1390011272,1442801533,0
GSM,650,10,140,5261,0,34.860268,-15.429748,23129,71,1,1390011272,1442801533,0
GSM,650,10,320,2623,0,34.449691772461,-14.493026733398,1000,1,1,1389909122,1389909122,0
GSM,650,10,320,5243,0,34.804845,-14.427329,36858,2,1,1390011408,1471395224,0
GSM,650,10,510,1101,0,34.543075561523,-14.60563659668,1000,1,1,1389910027,1389910027,0
GSM,650,10,510,3543,0,34.582055,-14.752135,35262,15,1,1390011408,1391488368,0
GSM,650,10,510,3542,0,34.541017,-14.669495,4237,4,1,1390011408,1391488372,0
GSM,650,10,510,2061,0,34.584012,-14.749462,12380,11,1,1390011408,1391488372,0
GSM,650,10,510,52101,0,34.545305,-14.73919,4747,8,1,1390011408,1439276649,0
GSM,650,10,510,2332,0,34.665276,-14.826017,25357,13,1,1390011408,1475467010,0
GSM,650,10,510,52102,0,34.536483,-14.724014,3041,5,1,1390011408,1439276649,0
GSM,650,10,510,2063,0,34.931017,-15.413318,85449,33,1,1390011408,1487386516,0
GSM,650,10,510,2333,0,34.600224,-14.786405,16914,8,1,1390011408,1391487469,0
GSM,650,10,510,2062,0,34.715461,-14.861381,61681,25,1,1390011408,1475467010,0
GSM,650,10,510,52041,0,34.643669,-14.817467,2534,4,1,1390011408,1391486869,0
GSM,650,10,510,2683,0,34.634056,-14.813347,2146,4,1,1390011408,1391398388,0
GSM,650,10,510,2682,0,34.686349,-14.832239,11006,6,1,1390011408,1391485674,0
GSM,650,10,510,52043,0,34.631195,-14.810944,2546,6,1,1390011408,1391486873,0
GSM,650,10,520,2181,0,34.822378,-15.012691,45509,5,1,1390011408,1391484165,0
GSM,650,10,510,52091,0,34.824695,-14.92129,15356,13,1,1390011408,1472776892,0
GSM,650,10,510,2302,0,34.954688,-15.346711,58437,58,1,1390011408,1487386591,0
GSM,650,10,510,52063,0,34.769651,-14.90205,13637,6,1,1390011408,1475467010,0
GSM,650,10,510,52011,0,34.860086,-15.009819,15785,19,1,1390011408,1475466969,0
GSM,650,10,510,52022,0,34.984717,-15.432159,64560,92,1,1390011408,1487386589,0
GSM,650,10,510,2571,0,34.933072,-14.937311,12112,2,1,1390011408,1444623930,0
GSM,650,10,510,2091,0,34.880514,-14.965636,4571,7,1,1390011408,1391484165,0
GSM,650,10,510,2081,0,34.896775,-14.985279,6398,9,1,1390011408,1488836281,0
GSM,650,10,510,52093,0,34.860303,-15.061913,13032,8,1,1390011408,1475466969,0
GSM,650,10,510,2102,0,34.884566,-15.202194,9333,15,1,1390011408,1442801533,0
GSM,650,10,510,52013,0,34.853058,-15.251657,25536,24,1,1390011408,1487386537,0
GSM,650,10,140,5262,0,34.873063,-15.434492,15087,38,1,1390011408,1442801533,0
GSM,650,10,140,1321,0,34.849392,-15.446669,3391,19,1,1390012988,1391476651,0
GSM,650,10,510,52012,0,34.949308,-15.393059,51975,24,1,1390014080,1487386598,0
GSM,650,10,510,2084,0,34.879991,-14.973222,3892,3,1,1390014081,1391484165,0
GSM,650,10,510,52061,0,34.851234,-14.925072,14577,5,1,1390014081,1475467010,0
GSM,650,10,930,59341,0,33.772106,-13.981857,2308,21,1,1390014081,1532431136,0
GSM,650,10,930,55252,0,33.76,-13.976551,2546,17,1,1390014081,1523323810,0
GSM,650,10,930,3036,0,33.758011,-13.975296,1000,3,1,1390014204,1443176895,0
GSM,650,10,930,3782,0,33.768434,-13.962008,1936,16,1,1390014204,1523499549,0
GSM,650,10,230,54003,0,33.721108,-13.986389,3528,13,1,1390014204,1458092852,0
UMTS,650,10,6008,73807,0,33.782272338867,-13.987655639648,1000,2,1,1390113417,1445819429,0
GSM,650,10,150,5433,0,35.15419,-15.830384,1644,6,1,1390128477,1443704869,0
GSM,650,10,220,3412,0,33.167211,-13.598407,31374,2,1,1391361110,1442928916,0
GSM,650,10,930,3192,0,33.747625,-13.990501,6625,22,1,1391365734,1523496601,0
GSM,650,10,930,4663,0,33.774611,-13.95766,2454,19,1,1391366325,1523337589,0
GSM,650,10,930,3901,0,33.775274,-13.953768,3022,33,1,1391366581,1523425797,0
GSM,650,10,930,3784,0,33.771814,-13.955225,2561,13,1,1391366710,1438434502,0
GSM,650,10,900,3202,0,33.784664,-13.952186,2789,48,1,1391366710,1523499549,0
GSM,650,10,930,3341,0,33.730007,-13.9778,3290,17,1,1391366832,1441721551,0
GSM,650,10,930,3145,0,33.748315,-13.970053,2481,11,1,1391366832,1478069205,0
GSM,650,10,900,3673,0,33.797959,-13.901204,3883,194,1,1391367921,1523425472,0
GSM,650,10,900,3672,0,33.7868,-13.926612,3582,52,1,1391367940,1523425472,0
GSM,650,10,930,3141,0,33.779984,-13.944855,1000,6,1,1391368061,1433266858,0
GSM,650,10,900,55151,0,33.785477,-13.925858,2046,3,1,1391368061,1391853689,0
GSM,650,10,900,3641,0,33.78389,-13.936157,2506,26,1,1391368061,1474122749,0
GSM,650,10,900,3814,0,33.784195,-13.93602,1051,5,1,1391368061,1392897326,0
GSM,650,10,900,3671,0,33.787348,-13.927549,5201,70,1,1391368061,1523425472,0
GSM,650,10,900,55301,0,33.793973,-13.919425,3313,71,1,1391368061,1457930141,0
GSM,650,10,900,3022,0,33.805625,-13.893423,4143,2000,1,1391368061,1523334777,0
GSM,650,10,900,55002,0,33.791609,-13.903053,1936,71,1,1391368109,1523423802,0
GSM,650,10,900,4754,0,33.800485,-13.891451,2668,265,1,1391368306,1392896727,0
GSM,650,10,900,4751,0,33.796426,-13.887532,2857,119,1,1391368306,1392896727,0
GSM,650,10,900,55003,0,33.791666,-13.900421,1661,21,1,1391368306,1523332478,0
GSM,650,10,900,55001,0,33.79424,-13.893291,17098,57,1,1391368872,1548664934,0
GSM,650,10,900,55112,0,33.803809,-13.891292,25336,467,1,1391368872,1523334777,0
GSM,650,10,900,4722,0,33.792032,-13.903842,4236,66,1,1391369037,1523423802,0
GSM,650,10,900,4723,0,33.803826,-13.89364,2593,628,1,1391369037,1523332478,0
GSM,650,10,900,55081,0,33.792029,-13.906297,2184,70,1,1391369037,1523421105,0
GSM,650,10,900,4724,0,33.808245,-13.894775,2471,630,1,1391369037,1488453159,0
GSM,650,10,900,3024,0,33.805633,-13.89337,1437,468,1,1391369037,1392896125,0
GSM,650,10,900,55113,0,33.802936,-13.864817,2657,33,1,1391369037,1441721685,0
GSM,650,10,900,3021,0,33.808804,-13.894201,1522,515,1,1391369037,1488454708,0
GSM,650,10,900,3023,0,33.809611,-13.894641,2106,2321,1,1391369385,1488454708,0
GSM,650,10,900,4726,0,33.802212,-13.893813,2325,285,1,1391369524,1445819385,0
GSM,650,10,900,3025,0,33.80958,-13.894741,2599,2328,1,1391369524,1488454687,0
GSM,650,10,900,3026,0,33.809332,-13.894584,3355,2422,1,1391369768,1488454687,0
GSM,650,10,900,55061,0,33.803708,-13.892063,4058,23,1,1391369768,1474122790,0
GSM,650,10,900,4721,0,33.808942,-13.894669,2286,1215,1,1391369890,1488454797,0
GSM,650,10,900,3894,0,33.796779,-13.896418,5522,15,1,1391372081,1392776323,0
GSM,650,10,900,3223,0,33.803386,-13.899311,5475,471,1,1391395909,1457930141,0
GSM,650,10,950,3313,0,33.805568,-13.894862,6776,41,1,1391409929,1523262983,0
GSM,650,10,550,59443,0,33.807159,-13.895682,29066,136,1,1391411287,1436750671,0
GSM,650,10,900,3221,0,33.805677,-13.894301,4751,47,1,1391428566,1438004291,0
GSM,650,10,950,55411,0,33.805508,-13.893173,1000,25,1,1391511509,1391854888,0
GSM,650,10,900,4725,0,33.802464,-13.895959,2689,64,1,1391517452,1392897027,0
GSM,650,10,950,3134,0,33.804932,-13.894272,1000,2,1,1391518565,1391587229,0
GSM,650,10,930,3193,0,33.741303,-13.983998,4913,45,1,1391573016,1523496601,0
GSM,650,10,930,3122,0,33.780212,-13.994522,1000,2,1,1391573016,1453109666,0
GSM,650,10,950,4711,0,33.789597,-14.02153,1000,3,1,1391573016,1457930141,0
GSM,650,10,550,59441,0,33.907928,-14.081039,1000,2,1,1391573016,1391682789,0
GSM,650,10,550,59442,0,33.9608,-14.088593,2237,2,1,1391388445,1391388445,0
GSM,650,10,550,4622,0,34.102587,-14.165499,8061,4,1,1391573016,1391684297,0
GSM,650,10,510,2561,0,34.522476196289,-14.565811157227,1000,1,1,1391394753,1391394753,0
GSM,650,10,310,53023,0,34.772996,-14.404556,35701,4,1,1391573016,1491434392,0
GSM,650,10,510,52081,0,34.567794799805,-14.774551391602,1000,1,1,1391396551,1391396551,0
GSM,650,10,510,52032,0,34.723336,-14.944871,32844,3,1,1391403194,1391403194,0
GSM,650,10,510,52031,0,34.641948,-14.819874,5295,2,1,1391398987,1391398987,0
GSM,650,10,510,52053,0,34.627533,-14.808884,1000,2,1,1391486873,1391486873,0
GSM,650,10,510,52021,0,35.065797,-14.93726,46627,3,1,1391573386,1431238195,0
GSM,650,10,510,52083,0,34.856873,-14.997025,2141,2,1,1391401696,1391401696,0
GSM,650,10,510,2562,0,35.014613,-15.358914,43937,6,1,1391573509,1487386528,0
GSM,650,10,510,2573,0,34.880216,-15.16594,6485,2,1,1391573509,1442801533,0
GSM,650,10,250,1231,0,34.883654,-15.356827,6447,5,1,1391573974,1442801533,0
GSM,650,10,150,50283,0,35.002787,-15.568632,26856,9,1,1391574126,1487386591,0
GSM,650,10,250,1233,0,34.873124,-15.380173,3579,3,1,1391481468,1391481468,0
GSM,650,10,140,1521,0,34.872324,-15.422746,7697,4,1,1391574126,1442801533,0
GSM,650,10,140,1523,0,34.869919,-15.447922,1930,3,1,1391475153,1391475153,0
GSM,650,10,140,1323,0,34.850692749023,-15.450210571289,1000,1,1,1391421281,1391421281,0
GSM,650,10,140,1322,0,34.850692749023,-15.450210571289,1000,16,1,1391459955,1391459955,0
GSM,650,1,108,11413,0,34.987081,-15.513613,23370,584,1,1391577687,1487772623,0
GSM,650,10,550,3571,0,34.074783325195,-14.126358032227,1000,1,1,1391494672,1391494672,0
GSM,650,10,510,52073,0,34.862363,-15.066376,7602,2,1,1391578185,1442801533,0
GSM,650,10,510,2583,0,34.854352,-14.916917,4930,3,1,1391485375,1391485375,0
GSM,650,10,320,50793,0,34.544448852539,-14.637222290039,1000,1,1,1391488671,1391488671,0
GSM,650,10,320,50791,0,34.544448852539,-14.637222290039,1000,1,1,1391488671,1391488671,0
GSM,650,10,320,5223,0,34.708071,-14.36262,35251,2,1,1391578186,1441289737,0
GSM,650,1,20724,30533,0,34.279403686523,-14.373550415039,1000,1,1,1391491678,1391491678,0
GSM,650,1,120,11312,0,34.279403686523,-14.373550415039,1000,1,1,1391491678,1391491678,0
GSM,650,1,20724,29041,0,34.279403686523,-14.373550415039,1000,1,1,1391491678,1391491678,0
GSM,650,10,950,55171,0,33.883198,-14.046029,8194,2,1,1391578186,1441592278,0
GSM,650,10,950,4716,0,33.787766,-14.025421,1000,2,1,1391578311,1391681583,0
GSM,650,10,950,3772,0,33.794174,-14.020615,1000,3,1,1391578311,1459820451,0
GSM,650,10,930,3981,0,33.775899,-13.99091,1071,9,1,1391578311,1523498018,0
GSM,650,10,240,3492,0,33.675619,-13.985384,14156,3,1,1391578311,1392368713,0
GSM,650,10,260,51161,0,33.20549,-13.922425,1167,2,1,1391578311,1392366306,0
GSM,650,10,950,55221,0,33.806648,-13.900795,5288,8,1,1391582877,1434074578,0
GSM,650,10,950,55261,0,33.798983,-13.926544,8814,6,1,1391608593,1457930141,0
